laureate_id,laureate_name,prize_year,title,pub_year,paper_id,target_doi,journal,affiliation,is_prize_winning,field
10116,"alvarez, lw",1968,evidence for a t 0 three pion resonance,1961,2034289567,10.1103/PhysRevLett.7.178,physical review letters,university of chicago,YES,physics
10116,"alvarez, lw",1968,catalysis of nuclear reactions by mu mesons,1957,2327634809,10.1103/PhysRev.105.1127,physical review,,YES,physics
10117,"bethe, ha",1967,energy production in stars,1939,2051756823,10.1103/PhysRev.55.434,physical review,cornell university,YES,physics
10119,"feynman, rp",1965,mathematical formulation of the quantum theory of electromagnetic interaction,1950,1996620877,10.1103/PhysRev.80.440,physical review,california institute of technology,YES,physics
10119,"feynman, rp",1965,a relativistic cut off for classical electrodynamics,1948,2015474809,10.1103/PhysRev.74.939,physical review,california institute of technology,YES,physics
10119,"feynman, rp",1965,relativistic cut off for quantum electrodynamics,1948,2142710655,10.1103/PhysRev.74.1430,physical review,california institute of technology,YES,physics
10119,"feynman, rp",1965,space time approach to quantum electrodynamics,1949,2081796865,10.1103/PhysRev.76.769,physical review,california institute of technology,YES,physics
10119,"feynman, rp",1965,the theory of positrons,1949,1995841230,10.1103/PhysRev.76.749,physical review,california institute of technology,YES,physics
10120,"schwinger, j",1965,quantum electrodynamics i a covariant formulation,1948,1973182975,10.1103/PhysRev.74.1439,physical review,university of california los angeles,YES,physics
10120,"schwinger, j",1965,on quantum electrodynamics and the magnetic moment of the electron,1948,2225565636,10.1103/PhysRev.73.416,physical review,university of california los angeles,YES,physics
10121,"tomonaga, si",1965,on infinite field reactions in quantum field theory,1948,2035127450,10.1103/PhysRev.74.224,physical review,,YES,physics
10121,"tomonaga, si",1965,on a relativistically invariant formulation of the quantum theory of wave fields,1949,2080044952,10.1143/PTP.1.27,progress of theoretical physics,,YES,physics
10123,"townes, ch",1964,infrared and optical masers,1958,1964347990,10.1103/PhysRev.112.1940,physical review,university of california berkeley,YES,physics
10123,"townes, ch",1964,stark effect in rapidly varying fields,1955,2080559570,10.1103/PhysRev.100.703,physical review,university of california berkeley,YES,physics
10125,"jensen, jhd",1963,on the magic numbers in nuclear structure,1949,1983767566,10.1103/PhysRev.75.1766.2,physical review,,YES,physics
10126,"mayer, mg",1963,on closed shells in nuclei ii,1949,1985289694,10.1103/PhysRev.75.1969,physical review,,YES,physics
10127,"wigner, ep",1963,on the quantum correction for thermodynamic equilibrium,1932,2031147858,10.1103/PhysRev.40.749,physical review,princeton university,YES,physics
10127,"wigner, ep",1963,on the interaction of electrons in metals,1934,2049635189,10.1007/978-3-642-59033-7_36,physical review,princeton university,YES,physics
10128,"landau, l",1962,theory of the superfluidity of helium ii,1941,2043824501,10.1103/PhysRev.60.356,physical review,,YES,physics
10129,"mossbauer, rl",1961,kernresonanzfluoreszenz von gammastrahlung in ir191,1958,2016797896,10.1007/BF01344210,european physical journal,max planck society,YES,physics
10129,"mossbauer, rl",1961,kernresonanzabsorption von gammastrahlung in ir191,1958,1966484500,10.1007/BF00632050,naturwissenschaften,california institute of technology,YES,physics
10130,"hofstadter, r",1961,the detection of gamma rays with thallium activated sodium iodide crystals,1949,1991093461,10.1103/PhysRev.75.796,physical review,stanford university,YES,physics
10131,"glaser, da",1960,some effects of ionizing radiation on the formation of bubbles in liquids,1952,2053131619,10.1103/PhysRev.87.665,physical review,university of california berkeley,YES,physics
10132,"chamberlain, o",1959,observation of antiprotons,1955,2026016239,10.2172/915069,physical review,university of california berkeley,YES,physics
10133,"segre, e",1959,observation of antiprotons,1955,2026016239,10.2172/915069,physical review,,YES,physics
10136,"frank, i",1958,coherent visible radiation of fast electrons passing through matter,1937,1773401776,10.1007/978-3-642-74626-0_2,physics uspekhi,,YES,physics
10137,"lee, td",1957,question of parity conservation in weak interactions,1956,2157338954,10.1103/PhysRev.104.254,physical review,columbia university,YES,physics
10138,"yang, cn",1957,question of parity conservation in weak interactions,1956,2157338954,10.1103/PhysRev.104.254,physical review,,YES,physics
10139,"bardeen, j",1956,surface states and rectification at a metal semi conductor contact,1947,2029526589,10.1007/978-94-009-0657-0_7,physical review,bell labs,YES,physics
10140,"brattain, wh",1956,the transistor a semi conductor triode,1948,2066255432,10.1103/PhysRev.74.230,physical review,bell labs,YES,physics
10141,"shockley, w",1956,deformation potentials and mobilities in non polar crystals,1950,2067983335,10.1103/PhysRev.80.72,physical review,bell labs,YES,physics
10141,"shockley, w",1956,the theory of p n junctions in semiconductors and p n junction transistors,1949,2062624166,10.1002/j.1538-7305.1949.tb03645.x,bell system technical journal,,YES,physics
10142,"kusch, p",1955,the magnetic moment of the electron,1948,2015930212,10.1103/PhysRev.74.250,physical review,,YES,physics
10143,"lamb, we",1955,fine structure of the hydrogen atom by a microwave method,1947,2248814689,10.1103/PhysRev.72.241,physical review,yale university,YES,physics
10144,"born, m",1954,quantenmechanik der stosvorgange,1926,1989868128,10.1007/BF01397184,european physical journal,university of edinburgh,YES,physics
10144,"born, m",1954,zur quantenmechanik ii,1926,2059245145,10.1007/978-3-642-61659-4_27,european physical journal,university of edinburgh,YES,physics
10144,"born, m",1954,beweis des adiabatensatzes,1928,2031828766,10.1007/BF01343193,european physical journal,,YES,physics
10144,"born, m",1954,zur quantenmechanik der stosvorgange,1926,1989440127,10.1007/BF01397477,european physical journal a,,YES,physics
10145,"bothe, w",1954,uber das wesen des comptoneffekts ein experimenteller beitrag zur theorie der strahlung,1925,1986884324,10.1007/BF01331702,european physical journal,,YES,physics
10146,"zernike, f",1953,diffraction theory of the knife edge test and its improved form the phase contrast method,1934,2031478061,10.1093/mnras/94.5.377,monthly notices of the royal astronomical society,,YES,physics
10147,"bloch, f",1952,the nuclear induction experiment,1946,1988204378,10.1103/PhysRev.70.474,physical review,stanford university,YES,physics
10148,"purcell, em",1952,resonance absorption by nuclear magnetic moments in a solid,1946,1983718136,10.1103/PhysRev.69.37,physical review,harvard university,YES,physics
10149,"walton, ets",1951,experiments with high velocity positive ions ii the disintegration of elements by high velocity protons,1932,2062734533,10.1098/rspa.1932.0133,,,YES,physics
10150,"cockcroft, jd",1951,experiments with high velocity positive ions ii the disintegration of elements by high velocity protons,1932,2062734533,10.1098/rspa.1932.0133,,university of cambridge,YES,physics
10151,"powell, cf",1950,processes involving charged mesons,1947,2101266762,10.1038/159694a0,nature,,YES,physics
10151,"powell, cf",1950,observations on the tracks of slow mesons in photographic emulsions,1947,2068299905,10.1038/160453a0,nature,,YES,physics
10152,"yukawa, h",1949,on the nuclear transformation with the absorption of the orbital electron,1937,1973587862,10.1103/PhysRev.51.677.2,physical review,kyoto university,YES,physics
10152,"yukawa, h",1949,mass and mean life time of the meson,1939,2052690769,10.1038/143761a0,nature,kyoto university,YES,physics
10153,"blackett, pms",1948,further investigations with a wilson chamber ii the range and velocity of recoil atoms,1932,1968872513,10.1098/rspa.1932.0013,,,YES,physics
10153,"blackett, pms",1948,some photographs of the tracks of penetrating radiation,1933,2161454420,10.1098/rspa.1933.0048,,university of cambridge,YES,physics
10154,"appleton, ev",1947,on some direct evidence for downward atmospheric reflection of electric rays,1925,2157392200,10.1098/rspa.1925.0149,,king s college london,YES,physics
10154,"appleton, ev",1947,local reflection of wireless waves from the upper atmosphere,1925,2089912494,10.1038/115333a0,nature,,YES,physics
10155,"bridgman, pw",1946,change of phase under pressure i the phase diagram of eleven substances with especial reference to the melting curve,1914,1997867994,10.1103/PhysRev.3.126,physical review,,YES,physics
10155,"bridgman, pw",1946,two new modifications of phosphorus,1914,2313216101,10.1021/ja02184a002,journal of the american chemical society,,YES,physics
10156,"pauli, w",1945,uber den zusammenhang des abschlusses der elektronengruppen im atom mit der komplexstruktur der spektren,1925,2091489183,10.1007/BF02980631,european physical journal,,YES,physics
10157,"rabi, ii",1944,a new method of measuring nuclear magnetic moment,1938,2037363234,10.1103/PhysRev.53.318,physical review,columbia university,YES,physics
10158,"stern, o",1943,der experimentelle nachweis des magnetischen moments des silberatoms,1922,2069807188,10.1007/BF01329580,european physical journal,university of hamburg,YES,physics
10158,"stern, o",1943,the magnetic moment of silver atoms,1922,2596075454,10.1007/BF01326984,european physical journal a,university of hamburg,YES,physics
10159,"lawrence, eo",1939,the production of high speed light ions without the use of high voltages,1931,2041154484,10.1103/PhysRev.40.19,physical review,university of california berkeley,YES,physics
10159,"lawrence, eo",1939,the production of heavy high speed ions without the use of high voltages,1931,2050884299,10.1103/PhysRev.38.2021,physical review,university of california berkeley,YES,physics
10160,"fermi, e",1938,an attempt of a theory of beta radiation 1,1934,2128675669,10.1007/BF01351864,european physical journal a,,YES,physics
10161,"davisson, cj",1937,diffraction of electrons by a crystal of nickel,1927,2059898013,10.1103/PhysRev.30.705,physical review,bell labs,YES,physics
10162,"thomson, gp",1937,diffraction of cathode rays by a thin film,1927,1999033607,10.1038/119890a0,nature,,YES,physics
10164,"anderson, cd",1936,the positive electron,1933,1984005161,10.1103/PhysRev.43.491,physical review,california institute of technology,YES,physics
10165,"chadwick, j",1935,possible existence of a neutron,1932,2167908904,10.1038/129312a0,nature,,YES,physics
10166,"schrodinger, e",1933,an undulatory theory of the mechanics of atoms and molecules,1926,2056474482,10.1103/PhysRev.28.1049,physical review,dublin institute for advanced studies,YES,physics
10166,"schrodinger, e",1933,quantisierung als eigenwertproblem,1926,2159136592,10.1002/andp.19263840404,annalen der physik,dublin institute for advanced studies,YES,physics
10166,"schrodinger, e",1933,der stetige ubergang von der mikro zur makromechanik,1926,1884836326,10.1007/BF01507634,naturwissenschaften,dublin institute for advanced studies,YES,physics
10166,"schrodinger, e",1933,uber das verhaltnis der heisenberg born jordanschen quantenmechanik zu der meinem,1926,2087517811,10.1002/andp.19263840804,annalen der physik,dublin institute for advanced studies,YES,physics
10167,"dirac, pam",1933,the quantum theory of the electron,1928,2127865535,10.1098/rspa.1928.0023,,florida state university,YES,physics
10168,"heisenberg, w",1932,zur theorie des ferromagnetismus,1928,2079751966,10.1007/BF01328601,european physical journal a,,YES,physics
10169,"raman, cv",1930,a new type of secondary radiation,1928,2072443063,10.1038/121501c0,nature,indian institute of science,YES,physics
10170,"broglie, ld",1929,xxxv a tentative theory of light quanta,1924,2107020988,10.1080/14786442408634378,philosophical magazine series 1,french academy of sciences,YES,physics
10172,"compton, ah",1927,the spectrum of scattered x rays,1923,1992738745,10.1103/PhysRev.22.409,physical review,university of chicago,YES,physics
10172,"compton, ah",1927,a quantum theory of the scattering of x rays by light elements,1923,2035879262,10.1103/PhysRev.21.483,physical review,university of chicago,YES,physics
10172,"compton, ah",1927,cxvii the total reflexion of x rays,1923,2051374510,10.1080/14786442308634208,philosophical magazine series 1,,YES,physics
10173,"wilson, ctr",1927,on a method of making visible the paths of ionising particles through a gas,1911,1990379124,10.1098/rspa.1911.0041,,university of cambridge,YES,physics
10178,"millikan, ra",1923,the isolation of an ion a precision measurement of its charge and the correction of stokes s law,1910,1975117866,10.1126/science.32.822.436,science,california institute of technology,YES,physics
10178,"millikan, ra",1923,a new modification of the cloud method of measuring the elementary electrical charge and the most probable value of that charge,1910,2063658535,10.1080/14786440208636795,philosophical magazine series 1,california institute of technology,YES,physics
10179,"bohr, n",1922,lxxiii on the constitution of atoms and molecules,1913,2060222759,10.1080/14786441308635031,philosophical magazine series 1,,YES,physics
10179,"bohr, n",1922,i on the constitution of atoms and molecules,1913,1703910647,10.1080/14786441308634955,philosophical magazine series 1,,YES,physics
10179,"bohr, n",1922,ii on the theory of the decrease of velocity of moving electrified particles on passing through matter,1913,2263196060,10.1080/14786440108634305,philosophical magazine series 1,,YES,physics
10179,"bohr, n",1922,xxxvii on the constitution of atoms and molecules,2009,1805515744,10.1080/14786441308634993,philosophical magazine series 1,,YES,physics
10180,"einstein, a",1921,uber einen die erzeugung und verwandlung des lichtes betreffenden heuristischen gesichtspunkt,1905,2005886497,10.1002/andp.19053220607,annalen der physik,institute for advanced study,YES,physics
10180,"einstein, a",1921,zur elektrodynamik bewegter korper,1905,2048251016,10.1002/andp.19053221004,annalen der physik,institute for advanced study,YES,physics
10181,charles edouard guillaume,1920,The Anomaly of the Nickel-Steels,1919,2056303910,10.1088/1478-7814/32/1/337,,,YES,physics
10182,"stark, j",1919,beobachtungen uber den effekt des elektrischen feldes auf spektrallinien ii langseffekt,1914,2171194731,10.1002/andp.19143480702,annalen der physik,,YES,physics
10183,"planck, m",1918,Ueber das Gesetz der Energieverteilung im Normalspectrum,1901,2047210381,10.1002/andp.19013090310,annalen der physik,,YES,physics
10184,"barkla, cg",1917,polarisation in secondary rontgen radiation,1906,2087929793,10.1098/rspa.1906.0021,,university of cambridge,YES,physics
10185,"bragg, wl",1915,the reflection of x rays by crystals,1913,1986715836,10.1098/rspa.1913.0040,,university of cambridge,YES,physics
10185,"bragg, wl",1915,the structure of some crystals as indicated by their diffraction of x rays,1913,2149044878,10.1098/rspa.1913.0083,,,YES,physics
10186,"bragg, wh",1915,the reflection of x rays by crystals,1913,1986715836,10.1098/rspa.1913.0040,,university of leeds,YES,physics
10187,"laue, m",1914,interferenzerscheinungen bei rontgenstrahlen,1913,2049080732,10.1002/andp.19133461004,annalen der physik,,YES,physics
10190,albert a. michelson,1907,On the Relative Motion of the Earth and the Luminiferous Ether,1887,2085155384,10.2475/ajs.s3-34.203.333,american journal of science,university of chicago,YES,physics
10191,joseph john thomson,1906,XL. Cathode Rays,1897,2050833490,10.1080/14786449708621070,philosophical magazine series 1,,YES,physics
10192,"lenard, p",1905,Ueber Kathodenstrahlen in Gasen von atmosphrischem Druck und im ussersten Vacuum,1894,2150938918,10.1002/andp.18942870202,annalen der physik,,YES,physics
